id,hhid,age,gender,relationShip,race,occupation,driversLicense,workplace,income,nationality,education,homeZone,disability,schoolId
3946,3946,46,2,single,unknown,2,true,-1,3400,UNKNOWN,2,3220,0,0
3947,3947,35,1,single,unknown,2,true,-1,3389,UNKNOWN,2,710,0,0
3948,3948,89,2,single,unknown,2,true,-1,1750,UNKNOWN,2,119,2,0
3949,3949,63,1,single,unknown,2,true,-1,5100,UNKNOWN,2,1103,0,0
3950,3950,22,1,single,unknown,2,true,-1,667,UNKNOWN,2,2629,0,0
3951,3951,9,2,single,unknown,2,false,-1,972,UNKNOWN,2,1187,0,0
3952,3952,87,2,single,unknown,2,true,-1,5100,UNKNOWN,2,785,0,0
3953,3953,37,1,single,unknown,2,true,-1,2429,UNKNOWN,2,376,0,0
3954,3954,67,2,single,unknown,2,true,-1,1200,UNKNOWN,2,3473,0,0
3955,3955,82,2,single,unknown,2,true,-1,800,UNKNOWN,2,400,0,0
3956,3956,91,2,single,unknown,2,true,-1,1200,UNKNOWN,2,2036,2,0
3957,3957,88,2,single,unknown,2,true,-1,4067,UNKNOWN,2,1507,2,0
3958,3958,54,1,single,unknown,2,true,-1,4100,UNKNOWN,2,1158,0,0
3959,3959,57,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1962,0,0
3960,3960,48,1,single,unknown,2,true,-1,2652,UNKNOWN,2,3328,0,0
3961,3961,13,2,single,unknown,2,false,-1,1438,UNKNOWN,2,825,0,0
3962,3962,92,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1717,0,0
3963,3963,22,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1753,0,0
3964,3964,7,2,single,unknown,2,false,-1,1095,UNKNOWN,2,1025,0,0
3965,3965,35,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2929,0,0
3966,3966,55,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3426,0,0
3967,3967,69,2,single,unknown,2,true,-1,2733,UNKNOWN,2,771,0,0
3968,3968,2,2,single,unknown,2,false,-1,2833,UNKNOWN,2,3178,0,0
3969,3969,22,2,single,unknown,2,true,-1,2440,UNKNOWN,2,2698,0,0
3970,3970,11,2,single,unknown,2,false,-1,3389,UNKNOWN,2,1118,0,0
3971,3971,64,1,single,unknown,2,true,-1,1533,UNKNOWN,2,2842,0,0
3972,3972,69,2,single,unknown,2,true,-1,3400,UNKNOWN,2,1847,0,0
3973,3973,83,2,single,unknown,2,true,-1,1867,UNKNOWN,2,856,0,0
3974,3974,51,1,single,unknown,2,true,-1,2278,UNKNOWN,2,954,0,0
3975,3975,31,1,single,unknown,2,true,-1,1375,UNKNOWN,2,2704,0,0
3976,3976,19,2,single,unknown,2,true,-1,1700,UNKNOWN,2,1019,0,0
3977,3977,40,1,single,unknown,2,true,-1,1167,UNKNOWN,2,108,0,0
3978,3978,59,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2334,0,0
3979,3979,41,1,single,unknown,2,true,-1,2300,UNKNOWN,2,3156,0,0
3980,3980,40,1,single,unknown,2,true,-1,2733,UNKNOWN,2,779,0,0
3981,3981,43,1,single,unknown,2,true,-1,1556,UNKNOWN,2,2735,0,0
3982,3982,5,2,single,unknown,2,false,-1,1375,UNKNOWN,2,173,0,0
3983,3983,23,1,single,unknown,2,true,-1,1200,UNKNOWN,2,117,0,0
3984,3984,19,1,single,unknown,2,true,-1,1400,UNKNOWN,2,444,0,0
3985,3985,31,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1308,0,0
3986,3986,8,2,single,unknown,2,false,-1,2429,UNKNOWN,2,2988,0,0
3987,3987,1,2,single,unknown,2,false,-1,1571,UNKNOWN,2,955,0,0
3988,3988,26,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1295,0,0
3989,3989,54,1,single,unknown,2,true,-1,2200,UNKNOWN,2,3242,0,0
3990,3990,58,1,single,unknown,2,true,-1,1533,UNKNOWN,2,939,0,0
3991,3991,3,2,single,unknown,2,false,-1,852,UNKNOWN,2,2490,0,0
3992,3992,61,1,single,unknown,2,true,-1,2733,UNKNOWN,2,2876,0,0
3993,3993,77,2,single,unknown,2,true,-1,4067,UNKNOWN,2,3102,0,0
3994,3994,38,1,single,unknown,2,true,-1,429,UNKNOWN,2,639,0,0
3995,3995,28,1,single,unknown,2,true,-1,700,UNKNOWN,2,2579,0,0
3996,3996,39,2,single,unknown,2,true,-1,2905,UNKNOWN,2,1217,0,0
3997,3997,1,2,single,unknown,2,false,-1,1577,UNKNOWN,2,3471,0,0
3998,3998,97,2,single,unknown,2,true,-1,6100,UNKNOWN,2,183,0,0
3999,3999,31,1,single,unknown,2,true,-1,2278,UNKNOWN,2,539,0,0
4000,4000,15,2,single,unknown,2,false,-1,2905,UNKNOWN,2,3325,0,0
4001,4001,62,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1651,0,0
4002,4002,62,2,single,unknown,2,true,-1,3300,UNKNOWN,2,570,0,0
4003,4003,83,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2602,0,0
4004,4004,28,1,single,unknown,2,true,-1,4067,UNKNOWN,2,2697,0,0
4005,4005,54,1,single,unknown,2,true,-1,1533,UNKNOWN,2,3429,0,0
4006,4006,60,2,single,unknown,2,true,-1,2733,UNKNOWN,2,468,0,0
4007,4007,40,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2833,0,0
4008,4008,14,2,single,unknown,2,false,-1,1571,UNKNOWN,2,797,0,0
4009,4009,10,2,single,unknown,2,false,-1,2429,UNKNOWN,2,1773,0,0
4010,4010,37,1,single,unknown,2,true,-1,2800,UNKNOWN,2,801,0,0
4011,4011,61,1,single,unknown,2,true,-1,1533,UNKNOWN,2,368,2,0
4012,4012,31,1,single,unknown,2,true,-1,972,UNKNOWN,2,440,0,0
4013,4013,93,2,single,unknown,2,true,-1,2300,UNKNOWN,2,1932,2,0
4014,4014,23,1,single,unknown,2,true,-1,1833,UNKNOWN,2,2761,0,0
4015,4015,35,1,single,unknown,2,true,-1,700,UNKNOWN,2,759,0,0
4016,4016,56,1,single,unknown,2,true,-1,2200,UNKNOWN,2,599,0,0
4017,4017,3,2,single,unknown,2,false,-1,1708,UNKNOWN,2,2227,0,0
4018,4018,3,2,single,unknown,2,false,-1,2833,UNKNOWN,2,772,0,0
4019,4019,52,1,single,unknown,2,true,-1,1650,UNKNOWN,2,3009,0,0
4020,4020,55,1,single,unknown,2,true,-1,2550,UNKNOWN,2,2417,0,0
4021,4021,35,2,single,unknown,2,true,-1,958,UNKNOWN,2,499,0,0
4022,4022,9,2,single,unknown,2,false,-1,2179,UNKNOWN,2,2005,0,0
4023,4023,58,1,single,unknown,2,true,-1,700,UNKNOWN,2,2942,0,0
4024,4024,32,1,single,unknown,2,true,-1,1556,UNKNOWN,2,3217,0,0
4025,4025,38,1,single,unknown,2,true,-1,2278,UNKNOWN,2,3397,0,0
4026,4026,47,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1672,0,0
4027,4027,85,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1578,2,0
4028,4028,97,2,single,unknown,2,true,-1,6100,UNKNOWN,2,652,2,0
4029,4029,64,2,single,unknown,2,true,-1,3400,UNKNOWN,2,1312,0,0
4030,4030,44,1,single,unknown,2,true,-1,3050,UNKNOWN,2,219,0,0
4031,4031,66,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1459,0,0
4032,4032,65,2,single,unknown,2,true,-1,2800,UNKNOWN,2,2670,0,0
4033,4033,5,2,single,unknown,2,false,-1,1333,UNKNOWN,2,568,0,0
4034,4034,58,1,single,unknown,2,true,-1,1200,UNKNOWN,2,811,2,0
4035,4035,62,1,single,unknown,2,true,-1,2200,UNKNOWN,2,920,0,0
4036,4036,4,2,single,unknown,2,false,-1,2833,UNKNOWN,2,919,0,0
4037,4037,13,2,single,unknown,2,false,-1,2346,UNKNOWN,2,1011,0,0
4038,4038,43,1,single,unknown,2,true,-1,1833,UNKNOWN,2,3443,0,0
4039,4039,26,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1268,0,0
4040,4040,38,1,single,unknown,2,true,-1,1952,UNKNOWN,2,1039,0,0
4041,4041,25,1,single,unknown,2,true,-1,1867,UNKNOWN,2,1695,0,0
4042,4042,70,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1869,0,0
4043,4043,21,1,single,unknown,2,true,-1,1200,UNKNOWN,2,90,0,0
4044,4044,5,2,single,unknown,2,false,-1,1952,UNKNOWN,2,2475,0,0
4045,4045,28,1,single,unknown,2,true,-1,1333,UNKNOWN,2,1783,0,0
4046,4046,36,2,single,unknown,2,true,-1,2300,UNKNOWN,2,3460,0,0
4047,4047,62,2,single,unknown,2,true,-1,250,UNKNOWN,2,2771,0,0
4048,4048,15,2,single,unknown,2,false,-1,1435,UNKNOWN,2,2838,0,0
4049,4049,4,2,single,unknown,2,false,-1,1833,UNKNOWN,2,2974,0,0
4050,4050,10,2,single,unknown,2,false,-1,2905,UNKNOWN,2,1863,0,0
4051,4051,54,1,single,unknown,2,true,-1,2278,UNKNOWN,2,1494,0,0
4052,4052,4,2,single,unknown,2,false,-1,2278,UNKNOWN,2,913,0,0
4053,4053,18,1,single,unknown,2,true,-1,1533,UNKNOWN,2,3090,0,0
4054,4054,77,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2316,2,0
4055,4055,63,1,single,unknown,2,true,-1,4067,UNKNOWN,2,2141,0,0
4056,4056,97,2,single,unknown,2,true,-1,2733,UNKNOWN,2,3348,2,0
4057,4057,49,1,single,unknown,2,true,-1,800,UNKNOWN,2,259,0,0
4058,4058,55,1,single,unknown,2,true,-1,3300,UNKNOWN,2,637,0,0
4059,4059,38,1,single,unknown,2,true,-1,2033,UNKNOWN,2,2928,0,0
4060,4060,34,1,single,unknown,2,true,-1,1333,UNKNOWN,2,407,0,0
4061,4061,54,1,single,unknown,2,true,-1,2278,UNKNOWN,2,1865,0,0
4062,4062,23,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1603,0,0
4063,4063,23,2,single,unknown,2,true,-1,2300,UNKNOWN,2,459,0,0
4064,4064,15,2,single,unknown,2,false,-1,2833,UNKNOWN,2,764,0,0
4065,4065,85,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2100,2,0
4066,4066,95,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1681,2,0
4067,4067,3,2,single,unknown,2,false,-1,1278,UNKNOWN,2,2594,0,0
4068,4068,32,2,single,unknown,2,true,-1,2050,UNKNOWN,2,2506,0,0
4069,4069,59,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2061,0,0
4070,4070,15,2,single,unknown,2,false,-1,2217,UNKNOWN,2,914,0,0
4071,4071,22,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1444,0,0
4072,4072,5,2,single,unknown,2,false,-1,1333,UNKNOWN,2,427,0,0
4073,4073,41,1,single,unknown,2,true,-1,923,UNKNOWN,2,1210,0,0
4074,4074,37,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2170,0,0
4075,4075,97,2,single,unknown,2,true,-1,2800,UNKNOWN,2,1786,0,0
4076,4076,79,2,single,unknown,2,true,-1,1167,UNKNOWN,2,43,2,0
4077,4077,91,2,single,unknown,2,true,-1,1533,UNKNOWN,2,330,0,0
4078,4078,57,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2651,0,0
4079,4079,12,2,single,unknown,2,false,-1,2652,UNKNOWN,2,1409,0,0
4080,4080,59,1,single,unknown,2,true,-1,1867,UNKNOWN,2,569,0,0
4081,4081,34,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2584,0,0
4082,4082,39,1,single,unknown,2,true,-1,1650,UNKNOWN,2,96,0,0
4083,4083,22,1,single,unknown,2,true,-1,583,UNKNOWN,2,2683,0,0
4084,4084,43,1,single,unknown,2,true,-1,1952,UNKNOWN,2,1440,0,0
4085,4085,2,2,single,unknown,2,false,-1,972,UNKNOWN,2,2860,2,0
4086,4086,34,1,single,unknown,2,true,-1,958,UNKNOWN,2,3499,0,0
4087,4087,16,2,single,unknown,2,false,-1,933,UNKNOWN,2,187,0,0
4088,4088,21,1,single,unknown,2,true,-1,2652,UNKNOWN,2,2391,0,0
4089,4089,38,2,single,unknown,2,true,-1,1375,UNKNOWN,2,1668,0,0
4090,4090,74,2,single,unknown,2,true,-1,1533,UNKNOWN,2,3128,0,0
4091,4091,60,2,single,unknown,2,true,-1,3050,UNKNOWN,2,291,0,0
4092,4092,99,2,single,unknown,2,true,-1,1200,UNKNOWN,2,1993,2,0
4093,4093,52,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2252,0,0
4094,4094,32,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2538,0,0
4095,4095,72,2,single,unknown,2,true,-1,2200,UNKNOWN,2,472,0,0
4096,4096,7,2,single,unknown,2,false,-1,2833,UNKNOWN,2,2657,0,0
4097,4097,23,2,single,unknown,2,true,-1,920,UNKNOWN,2,2152,0,0
4098,4098,48,1,single,unknown,2,true,-1,1435,UNKNOWN,2,634,0,0
4099,4099,21,1,single,unknown,2,true,-1,700,UNKNOWN,2,329,0,0
4100,4100,35,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2249,0,0
4101,4101,37,1,single,unknown,2,true,-1,2800,UNKNOWN,2,1440,0,0
4102,4102,49,1,single,unknown,2,true,-1,2200,UNKNOWN,2,747,0,0
4103,4103,54,1,single,unknown,2,true,-1,3400,UNKNOWN,2,3262,0,0
4104,4104,4,2,single,unknown,2,false,-1,2905,UNKNOWN,2,354,0,0
4105,4105,52,1,single,unknown,2,true,-1,875,UNKNOWN,2,2238,0,0
4106,4106,75,2,single,unknown,2,true,-1,1200,UNKNOWN,2,709,0,0
4107,4107,80,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3268,2,0
4108,4108,46,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2364,0,0
4109,4109,88,2,single,unknown,2,true,-1,1167,UNKNOWN,2,1183,2,0
4110,4110,44,1,single,unknown,2,true,-1,1783,UNKNOWN,2,1834,0,0
4111,4111,47,2,single,unknown,2,true,-1,4100,UNKNOWN,2,3258,0,0
4112,4112,58,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3032,0,0
4113,4113,22,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1292,0,0
4114,4114,21,1,single,unknown,2,true,-1,6100,UNKNOWN,2,2814,0,0
4115,4115,70,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1394,0,0
4116,4116,12,2,single,unknown,2,false,-1,2040,UNKNOWN,2,884,0,0
4117,4117,91,2,single,unknown,2,true,-1,2300,UNKNOWN,2,2788,0,0
4118,4118,86,2,single,unknown,2,true,-1,4067,UNKNOWN,2,75,2,0
4119,4119,48,1,single,unknown,2,true,-1,700,UNKNOWN,2,1730,0,0
4120,4120,32,1,single,unknown,2,true,-1,2050,UNKNOWN,2,1119,0,0
4121,4121,39,1,single,unknown,2,true,-1,2542,UNKNOWN,2,2935,0,0
4122,4122,11,2,single,unknown,2,false,-1,467,UNKNOWN,2,1399,0,0
4123,4123,32,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1314,0,0
4124,4124,28,1,single,unknown,2,true,-1,1278,UNKNOWN,2,1074,0,0
4125,4125,62,1,single,unknown,2,true,-1,2200,UNKNOWN,2,2544,0,0
4126,4126,17,2,single,unknown,2,false,-1,2429,UNKNOWN,2,2862,0,0
4127,4127,57,1,single,unknown,2,true,-1,1533,UNKNOWN,2,3234,0,0
4128,4128,19,1,single,unknown,2,true,-1,1200,UNKNOWN,2,347,0,0
4129,4129,41,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1992,0,0
4130,4130,26,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2047,0,0
4131,4131,35,1,single,unknown,2,true,-1,2217,UNKNOWN,2,3133,0,0
4132,4132,32,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2152,0,0
4133,4133,38,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2678,0,0
4134,4134,28,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2110,0,0
4135,4135,16,2,single,unknown,2,false,-1,1640,UNKNOWN,2,1126,0,0
4136,4136,42,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3004,0,0
4137,4137,92,2,single,unknown,2,true,-1,1533,UNKNOWN,2,3434,0,0
4138,4138,24,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2024,0,0
4139,4139,49,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2244,0,0
4140,4140,50,2,single,unknown,2,true,-1,1556,UNKNOWN,2,2047,0,0
4141,4141,33,1,single,unknown,2,true,-1,1375,UNKNOWN,2,1754,0,0
4142,4142,33,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1788,0,0
4143,4143,13,2,single,unknown,2,false,-1,2440,UNKNOWN,2,3497,0,0
4144,4144,48,1,single,unknown,2,true,-1,2125,UNKNOWN,2,815,0,0
4145,4145,1,2,single,unknown,2,false,-1,3923,UNKNOWN,2,257,0,0
4146,4146,97,2,single,unknown,2,true,-1,3400,UNKNOWN,2,1144,2,0
4147,4147,42,2,single,unknown,2,true,-1,2733,UNKNOWN,2,2524,0,0
4148,4148,38,1,single,unknown,2,true,-1,467,UNKNOWN,2,1368,2,0
4149,4149,50,1,single,unknown,2,true,-1,4067,UNKNOWN,2,202,0,0
4150,4150,48,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1903,0,0
4151,4151,17,2,single,unknown,2,false,-1,2652,UNKNOWN,2,2171,0,0
4152,4152,88,2,single,unknown,2,true,-1,1867,UNKNOWN,2,3160,0,0
4153,4153,13,2,single,unknown,2,true,-1,2440,UNKNOWN,2,934,0,0
4154,4154,59,2,single,unknown,2,true,-1,2200,UNKNOWN,2,3248,0,0
4155,4155,23,2,single,unknown,2,true,-1,1650,UNKNOWN,2,2268,0,0
4156,4156,78,2,single,unknown,2,true,-1,1867,UNKNOWN,2,2687,2,0
4157,4157,1,2,single,unknown,2,false,-1,1571,UNKNOWN,2,918,0,0
4158,4158,33,1,single,unknown,2,true,-1,2733,UNKNOWN,2,588,0,0
4159,4159,39,2,single,unknown,2,true,-1,2905,UNKNOWN,2,1700,0,0
4160,4160,57,1,single,unknown,2,true,-1,1278,UNKNOWN,2,3159,0,0
4161,4161,54,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1943,0,0
4162,4162,30,1,single,unknown,2,true,-1,1864,UNKNOWN,2,2405,0,0
4163,4163,30,1,single,unknown,2,true,-1,700,UNKNOWN,2,2951,0,0
4164,4164,77,2,single,unknown,2,true,-1,2200,UNKNOWN,2,20,0,0
4165,4165,94,2,single,unknown,2,true,-1,1750,UNKNOWN,2,89,0,0
4166,4166,34,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1037,0,0
4167,4167,13,2,single,unknown,2,false,-1,2652,UNKNOWN,2,259,0,0
4168,4168,58,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2189,0,0
4169,4169,31,1,single,unknown,2,true,-1,2440,UNKNOWN,2,1303,0,0
4170,4170,30,2,single,unknown,2,true,-1,2440,UNKNOWN,2,2445,0,0
4171,4171,98,2,single,unknown,2,true,-1,1867,UNKNOWN,2,166,2,0
4172,4172,61,2,single,unknown,2,true,-1,1650,UNKNOWN,2,1815,0,0
4173,4173,5,2,single,unknown,2,false,-1,625,UNKNOWN,2,197,0,0
4174,4174,37,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2151,0,0
4175,4175,26,1,single,unknown,2,true,-1,2278,UNKNOWN,2,2571,0,0
4176,4176,49,1,single,unknown,2,true,-1,1400,UNKNOWN,2,842,0,0
4177,4177,21,1,single,unknown,2,true,-1,875,UNKNOWN,2,2776,0,0
4178,4178,37,2,single,unknown,2,true,-1,2200,UNKNOWN,2,575,0,0
4179,4179,16,2,single,unknown,2,false,-1,2550,UNKNOWN,2,2997,0,0
4180,4180,81,2,single,unknown,2,true,-1,1167,UNKNOWN,2,733,0,0
4181,4181,47,1,single,unknown,2,true,-1,1750,UNKNOWN,2,3183,0,0
4182,4182,53,1,single,unknown,2,true,-1,875,UNKNOWN,2,1125,0,0
4183,4183,55,1,single,unknown,2,true,-1,2200,UNKNOWN,2,1293,0,0
4184,4184,88,2,single,unknown,2,true,-1,1533,UNKNOWN,2,1722,0,0
4185,4185,18,2,single,unknown,2,true,-1,250,UNKNOWN,2,2363,0,0
4186,4186,22,2,single,unknown,2,true,-1,2440,UNKNOWN,2,1217,0,0
4187,4187,57,1,single,unknown,2,true,-1,4100,UNKNOWN,2,1271,0,0
4188,4188,74,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1700,2,0
4189,4189,71,2,single,unknown,2,true,-1,700,UNKNOWN,2,484,2,0
4190,4190,59,1,single,unknown,2,true,-1,4067,UNKNOWN,2,2391,0,0
4191,4191,91,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2255,2,0
4192,4192,34,1,single,unknown,2,true,-1,700,UNKNOWN,2,2370,2,0
4193,4193,7,2,single,unknown,2,false,-1,1571,UNKNOWN,2,779,0,0
4194,4194,37,1,single,unknown,2,true,-1,2429,UNKNOWN,2,1419,0,0
4195,4195,43,2,single,unknown,2,true,-1,5100,UNKNOWN,2,517,0,0
4196,4196,24,1,single,unknown,2,true,-1,920,UNKNOWN,2,1469,0,0
4197,4197,31,1,single,unknown,2,true,-1,1333,UNKNOWN,2,2532,0,0
4198,4198,62,1,single,unknown,2,true,-1,700,UNKNOWN,2,686,0,0
4199,4199,11,2,single,unknown,2,false,-1,1968,UNKNOWN,2,213,0,0
4200,4200,25,1,single,unknown,2,true,-1,2200,UNKNOWN,2,221,0,0
4201,4201,64,1,single,unknown,2,true,-1,3400,UNKNOWN,2,1669,0,0
4202,4202,90,2,single,unknown,2,true,-1,2733,UNKNOWN,2,35,2,0
4203,4203,35,1,single,unknown,2,true,-1,1217,UNKNOWN,2,2611,0,0
4204,4204,77,2,single,unknown,2,true,-1,1150,UNKNOWN,2,3292,0,0
4205,4205,1,2,single,unknown,2,false,-1,1952,UNKNOWN,2,710,0,0
4206,4206,53,1,single,unknown,2,true,-1,2429,UNKNOWN,2,2116,0,0
4207,4207,44,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1800,0,0
4208,4208,7,2,single,unknown,2,false,-1,2429,UNKNOWN,2,2681,0,0
4209,4209,35,1,single,unknown,2,true,-1,3400,UNKNOWN,2,3457,0,0
4210,4210,60,1,single,unknown,2,true,-1,1750,UNKNOWN,2,2992,2,0
4211,4211,16,2,single,unknown,2,false,-1,3389,UNKNOWN,2,630,0,0
4212,4212,88,2,single,unknown,2,true,-1,800,UNKNOWN,2,2269,0,0
4213,4213,30,1,single,unknown,2,true,-1,3389,UNKNOWN,2,1834,0,0
4214,4214,55,2,single,unknown,2,true,-1,1867,UNKNOWN,2,1842,0,0
4215,4215,33,1,single,unknown,2,true,-1,1952,UNKNOWN,2,1509,0,0
4216,4216,14,2,single,unknown,2,false,-1,958,UNKNOWN,2,1004,0,0
4217,4217,64,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1939,0,0
4218,4218,36,2,single,unknown,2,true,-1,1952,UNKNOWN,2,29,0,0
4219,4219,74,2,single,unknown,2,true,-1,6100,UNKNOWN,2,1834,2,0
4220,4220,77,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2368,0,0
4221,4221,54,1,single,unknown,2,true,-1,1750,UNKNOWN,2,1157,0,0
4222,4222,42,1,single,unknown,2,true,-1,2542,UNKNOWN,2,2644,0,0
4223,4223,42,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1034,0,0
4224,4224,30,2,single,unknown,2,true,-1,1750,UNKNOWN,2,3286,0,0
4225,4225,21,1,single,unknown,2,true,-1,1435,UNKNOWN,2,3078,0,0
4226,4226,14,2,single,unknown,2,false,-1,2550,UNKNOWN,2,385,0,0
4227,4227,52,1,single,unknown,2,true,-1,2733,UNKNOWN,2,1708,0,0
4228,4228,60,1,single,unknown,2,true,-1,700,UNKNOWN,2,2966,0,0
4229,4229,30,2,single,unknown,2,true,-1,1750,UNKNOWN,2,1684,0,0
4230,4230,36,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2005,0,0
4231,4231,92,2,single,unknown,2,true,-1,1167,UNKNOWN,2,245,0,0
4232,4232,34,1,single,unknown,2,true,-1,1346,UNKNOWN,2,1163,0,0
4233,4233,45,1,single,unknown,2,true,-1,2179,UNKNOWN,2,1592,0,0
4234,4234,67,2,single,unknown,2,true,-1,1750,UNKNOWN,2,2482,0,0
4235,4235,57,2,single,unknown,2,true,-1,2200,UNKNOWN,2,1901,0,0
4236,4236,60,1,single,unknown,2,true,-1,250,UNKNOWN,2,1743,2,0
4237,4237,62,2,single,unknown,2,true,-1,700,UNKNOWN,2,152,0,0
4238,4238,59,2,single,unknown,2,true,-1,2200,UNKNOWN,2,2194,0,0
4239,4239,45,1,single,unknown,2,true,-1,1769,UNKNOWN,2,167,0,0
4240,4240,70,2,single,unknown,2,true,-1,2800,UNKNOWN,2,1379,0,0
4241,4241,60,1,single,unknown,2,true,-1,3300,UNKNOWN,2,2627,0,0
4242,4242,78,2,single,unknown,2,true,-1,1533,UNKNOWN,2,104,0,0
4243,4243,93,2,single,unknown,2,true,-1,2300,UNKNOWN,2,121,0,0
4244,4244,18,1,single,unknown,2,true,-1,700,UNKNOWN,2,884,0,0
4245,4245,10,2,single,unknown,2,false,-1,1708,UNKNOWN,2,1691,0,0
4246,4246,18,1,single,unknown,2,true,-1,1533,UNKNOWN,2,1393,0,0
4247,4247,60,1,single,unknown,2,true,-1,2300,UNKNOWN,2,1286,0,0
4248,4248,94,2,single,unknown,2,true,-1,1533,UNKNOWN,2,2220,0,0
4249,4249,36,1,single,unknown,2,true,-1,700,UNKNOWN,2,973,0,0
4250,4250,93,2,single,unknown,2,true,-1,2800,UNKNOWN,2,133,0,0
4251,4251,86,2,single,unknown,2,true,-1,249,UNKNOWN,2,2869,0,0
4252,4252,35,1,single,unknown,2,true,-1,3389,UNKNOWN,2,2371,0,0
4253,4253,54,2,single,unknown,2,true,-1,2300,UNKNOWN,2,3097,0,0
4254,4254,28,2,single,unknown,2,true,-1,4067,UNKNOWN,2,1183,0,0
4255,4255,38,1,single,unknown,2,true,-1,1200,UNKNOWN,2,450,0,0
4256,4256,37,1,single,unknown,2,true,-1,4067,UNKNOWN,2,1900,0,0
4257,4257,69,2,single,unknown,2,true,-1,2200,UNKNOWN,2,697,0,0
4258,4258,44,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2915,0,0
4259,4259,24,1,single,unknown,2,true,-1,1867,UNKNOWN,2,2169,0,0
4260,4260,89,2,single,unknown,2,true,-1,1167,UNKNOWN,2,2831,0,0
4261,4261,51,2,single,unknown,2,true,-1,1533,UNKNOWN,2,3447,0,0
4262,4262,97,2,single,unknown,2,true,-1,4100,UNKNOWN,2,3352,0,0
4263,4263,95,2,single,unknown,2,true,-1,3400,UNKNOWN,2,1311,0,0
4264,4264,33,1,single,unknown,2,true,-1,1200,UNKNOWN,2,2789,0,0
4265,4265,21,1,single,unknown,2,true,-1,1167,UNKNOWN,2,1976,0,0
4266,4266,16,2,single,unknown,2,false,-1,1167,UNKNOWN,2,2015,0,0
4267,4267,50,1,single,unknown,2,true,-1,1200,UNKNOWN,2,1673,0,0
4268,4268,30,1,single,unknown,2,true,-1,2300,UNKNOWN,2,2460,0,0
4269,4269,67,2,single,unknown,2,true,-1,2200,UNKNOWN,2,844,0,0
4270,4270,21,2,single,unknown,2,true,-1,6100,UNKNOWN,2,2823,0,0
4271,4271,1,2,single,unknown,2,false,-1,1095,UNKNOWN,2,425,0,0
4272,4272,29,1,single,unknown,2,true,-1,2800,UNKNOWN,2,2750,0,0
